# Renewables.ninja Weather (Point API) - 52.188, -2.028 - Version: 1.0 - License: https://science.nasa.gov/earth-science/earth-science-data/data-information-policy - Reference: https://www.renewables.ninja/
# Units: time in UTC, local_time in Europe/London, temperature in ºC, precipitation in mm/h, snowfall in mm/h, snow_mass in kg/m², air_density in kg/m³, radiation_surface in W/m², radiation_toa in W/m², cloud_cover in fraction
# {"units": {"time": "UTC", "local_time": "Europe/London", "temperature": "\u00baC", "precipitation": "mm/h", "snowfall": "mm/h", "snow_mass": "kg/m\u00b2", "air_density": "kg/m\u00b3", "radiation_surface": "W/m\u00b2", "radiation_toa": "W/m\u00b2", "cloud_cover": "fraction"}, "params": {"local_time": true, "header": true, "lat": "52.18848473848998", "lon": "-2.027585537311248", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "var_t2m": true, "var_prectotland": true, "var_precsnoland": true, "var_snomas": true, "var_rhoa": true, "var_swgdn": true, "var_swtdn": true, "var_cldtot": true}}
time,local_time,temperature,precipitation,snowfall,snow_mass,air_density,radiation_surface,radiation_toa,cloud_cover
2019-10-19 00:00,2019-10-19 01:00,8.418,0.027,0,0,1.211,0,0,0.357
2019-10-19 01:00,2019-10-19 02:00,8.154,0.023,0,0,1.212,0,0,0.342
2019-10-19 02:00,2019-10-19 03:00,7.837,0.020,0,0,1.213,0,0,0.357
2019-10-19 03:00,2019-10-19 04:00,7.547,0.017,0,0,1.215,0,0,0.427
2019-10-19 04:00,2019-10-19 05:00,7.425,0.016,0,0,1.216,0,0,0.500
2019-10-19 05:00,2019-10-19 06:00,7.412,0.016,0,0,1.217,0,0,0.558
2019-10-19 06:00,2019-10-19 07:00,7.389,0.018,0,0,1.216,0.009,0.100,0.564
2019-10-19 07:00,2019-10-19 08:00,7.690,0.020,0,0,1.216,28.227,106.594,0.564
2019-10-19 08:00,2019-10-19 09:00,8.624,0.018,0,0,1.215,105.445,296.839,0.565
2019-10-19 09:00,2019-10-19 10:00,9.713,0.025,0,0,1.212,179.885,454.439,0.565
2019-10-19 10:00,2019-10-19 11:00,10.784,0.086,0,0,1.208,250.980,568.659,0.498
2019-10-19 11:00,2019-10-19 12:00,11.675,0.143,0,0,1.206,311.488,631.520,0.393
2019-10-19 12:00,2019-10-19 13:00,12.257,0.126,0,0,1.203,321.236,638.786,0.409
2019-10-19 13:00,2019-10-19 14:00,12.559,0.091,0,0,1.202,296.927,590.095,0.381
2019-10-19 14:00,2019-10-19 15:00,12.656,0.036,0,0,1.202,249.844,488.597,0.394
2019-10-19 15:00,2019-10-19 16:00,12.376,0.039,0,0,1.202,165.697,341.207,0.409
2019-10-19 16:00,2019-10-19 17:00,10.808,0.031,0,0,1.203,63.875,157.969,0.442
2019-10-19 17:00,2019-10-19 18:00,8.407,0.008,0,0,1.207,2.002,7.970,0.512
2019-10-19 18:00,2019-10-19 19:00,7.604,0.002,0,0,1.211,0,0,0.446
2019-10-19 19:00,2019-10-19 20:00,6.897,0.002,0,0,1.215,0,0,0.219
2019-10-19 20:00,2019-10-19 21:00,6.195,0.002,0,0,1.219,0,0,0.170
2019-10-19 21:00,2019-10-19 22:00,5.614,0.002,0,0,1.223,0,0,0.180
2019-10-19 22:00,2019-10-19 23:00,5.240,0.002,0,0,1.227,0,0,0.260
2019-10-19 23:00,2019-10-20 00:00,5.371,0.002,0,0,1.230,0,0,0.460
2019-10-20 00:00,2019-10-20 01:00,5.967,0.004,0,0,1.233,0,0,0.683
2019-10-20 01:00,2019-10-20 02:00,6.305,0.007,0,0,1.235,0,0,0.765
2019-10-20 02:00,2019-10-20 03:00,6.172,0.008,0,0,1.236,0,0,0.761
2019-10-20 03:00,2019-10-20 04:00,6.010,0.008,0,0,1.237,0,0,0.708
2019-10-20 04:00,2019-10-20 05:00,5.755,0.007,0,0,1.238,0,0,0.643
